0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,label
1.0,a,-1d,11.463662259450384,44.0,6.9570391955151045,H,180.0,1,289.4968701681129,0.0,336.338353875325,n,2.0,199.0,0.0,M,3.3241771880311717,a11,,30.778497982845913,0
1.0,a,-1d,7.687586797139013,1602.0,4.8044222162251495,A,260.0,1,328.0946607541862,0.0,261.27516192058255,n,3.0,154.0,0.0,S,2.5104865693712224,a5,,-21.35347944895068,0
1.0,a,-1d,6.7297745483188525,0.0,6.261365989969992,G,160.0,0,277.9799800041318,0.0,132.31332009332363,y,2.0,133.0,0.0,S,2.740113616764002,a7,,-3.807917388968031,0
2.0,a,95d,6.701196064519234,31.0,6.629081238036108,F,280.0,0,334.2654663986224,1.0,276.8691764136447,n,2.0,125.0,0.0,M,3.0365199459998484,a8,A,3.08203758929087,0
1.0,unknown,-1d,1.488732679461049,608.0,5.960486539506005,J,170.0,0,285.80745337228797,0.0,511.55370538817755,n,1.0,,0.0,D,3.394954395913458,a6,,-17.31967671201574,0
1.0,a,-1d,7.467446261715434,3352.0,6.028613550560387,C,100.0,0,230.25880243853607,0.0,157.46473958762203,n,1.0,503.0,0.0,M,3.3241771880311717,a7,,59.13195962297714,0
1.0,a,274d,0.30673048680302384,376.0,6.406121773090429,D,40.0,1,140.15893374099008,3.0,344.3423904541036,y,2.0,180.0,0.0,S,3.3241771880311717,a2,A,13.775616074182883,0
1.0,a,-1d,1.6211448791983831,0.0,5.901619819059553,B,210.0,1,306.4473419499834,0.0,162.4441481936066,n,3.0,654.0,0.0,S,3.1091708674813785,a11,,26.914395139575916,1
10.0,,-1d,5.045437935622719,216.0,7.018435145077245,A,290.0,1,336.77909696036716,0.0,444.81679470499984,n,3.0,,0.0,S,4.083415334283366,a7,,21.875503119006144,0
1.0,a,188d,-0.7754225167605932,659.0,8.092459416167861,D,20.0,1,70.62959293628128,3.0,506.39320124479485,n,2.0,148.0,0.0,M,4.6807509392973055,a2,A,52.80369694671884,0
1.0,a,-1d,2.289404522053303,8230.0,6.661039500169873,H,170.0,1,284.49064908837335,0.0,15.842747034760535,n,2.0,51.0,0.0,M,3.394954395913458,a11,,37.51371956396189,0
13.0,a,-1d,3.9341213083131787,4112.0,7.0804559497073125,A,180.0,0,291.5426904809024,0.0,63.288686166083,n,3.0,140.0,0.0,M,3.9481458276501775,a8,,20.498272597036877,0
1.0,a,135d,5.92802800366959,73.0,5.76485907329301,C,210.0,1,306.13267392939554,1.0,434.683953027496,n,0.0,158.0,0.0,M,3.0365199459998484,a11,A,64.13070612346395,0
1.0,a,361d,4.480132213962908,6042.0,5.9459219585650605,F,150.0,1,271.0884174382067,1.0,427.9071806942778,n,2.0,183.0,0.0,S,3.0365199459998484,a5,A,4.760916935437958,0
2.0,a,-1d,7.261620936310352,16353.0,8.840954332137553,D,270.0,0,327.8086163096815,0.0,210.81784794604067,n,2.0,223.0,0.0,M,5.391495899661647,a10,,63.66843903867577,0
2.0,a,-1d,6.481665741973615,0.0,8.045882505323041,A,290.0,0,337.8735721038703,0.0,61.98944528802487,n,3.0,,0.0,M,4.217677943394793,a8,,34.80574850636506,0
3.0,a,367d,-4.91252695996212,358.0,6.516846499240137,H,150.0,1,271.1526884834592,3.0,128.77793925889222,y,2.0,315.0,0.0,M,4.284457225237858,a5,A,33.69447657646525,0
1.0,unknown,-1d,3.0746333405837927,845.0,4.956920590889737,F,130.0,1,254.98445936169566,0.0,315.8951112556705,n,2.0,105.0,0.0,S,2.432252127971081,a5,,27.92068524589738,0
1.0,a,339d,5.887511133952987,3090.0,6.112554154328745,K,260.0,0,324.92818512127093,1.0,635.6278952298977,n,2.0,379.0,0.0,S,2.5878314100119346,a7,A,28.44410029774118,0
4.0,a,-1d,6.473639106534403,506.0,6.2514095282798845,F,80.0,1,209.54814315841386,0.0,14.611147392954067,n,2.0,,0.0,S,3.3241771880311717,a5,,36.53210406862267,0
4.0,unknown,-1d,8.344637250774646,166.0,7.049287085140935,F,200.0,0,302.7938098177287,0.0,260.21453230878893,n,2.0,84.0,0.0,D,4.615185102906929,a6,,9.827634444220372,0
3.0,a,-1d,0.5927890328811064,120.0,5.1525566406881405,B,20.0,0,69.47445338076366,0.0,142.51280729927672,n,2.0,110.0,0.0,S,2.8151643499924854,a2,,58.96388031013848,0
5.0,a,-1d,1.054365535003405,423.0,6.553555990476666,A,120.0,0,248.8125227465132,0.0,66.06812239895899,n,3.0,,0.0,M,3.8801053521768116,a3,,30.68876386103696,1
2.0,unknown,-1d,9.463063529637378,415.0,5.983810277360727,B,230.0,0,315.5441980594011,0.0,344.48214764230335,n,3.0,,0.0,M,3.0365199459998484,a5,,-4.053961157261774,0
7.0,a,-1d,3.532273246701336,122.0,7.457373557667442,C,50.0,0,162.3767645629498,0.0,106.64258995953905,n,2.0,178.0,0.0,M,4.015911886938387,a2,,23.824756471998473,0
1.0,a,-1d,-0.6336592746281757,1298.0,4.818069810580751,B,10.0,0,0.7573510623362163,0.0,185.31872903076027,n,2.0,86.0,0.0,S,2.432252127971081,a9,,36.748753711520955,0
2.0,a,-1d,3.2855231064814787,572.0,6.06894017725107,B,210.0,0,304.02029543549725,0.0,304.9370141756025,n,2.0,,0.0,S,3.604933030063298,a8,,45.19960360303886,0
1.0,unknown,-1d,11.835849223070161,3167.0,6.079909263951121,A,300.0,1,341.0265422382244,0.0,460.4974857911659,n,2.0,197.0,0.0,S,3.394954395913458,a5,,18.35827874907089,0
5.0,unknown,-1d,7.390387978583185,1743.0,7.602045092590462,D,60.0,1,180.33458015976888,0.0,114.62951146951976,n,1.0,,0.0,S,4.284457225237858,a6,,0.23419631351582382,0
1.0,unknown,-1d,11.336364387000202,507.0,6.067324779813904,B,230.0,1,313.016658202377,0.0,135.10469598722852,y,2.0,157.0,0.0,M,3.394954395913458,a5,,-3.5589628779733076,0
1.0,unknown,384d,8.616708969292052,302.0,5.562264411864591,A,230.0,1,313.7591305408754,2.0,115.42248364625065,y,3.0,61.0,0.0,M,3.0365199459998484,a2,A,-19.423058745437533,1
1.0,a,-1d,5.7587769320566915,1583.0,6.861240944836709,G,90.0,1,222.8445161708054,0.0,299.90221805343873,n,3.0,662.0,0.0,D,3.6742067037246153,a7,,13.798926819964054,1
1.0,a,-1d,2.0787906934974796,1499.0,7.451696427404548,G,80.0,1,207.96359878876208,0.0,108.6442895234921,n,0.0,,0.0,M,4.217677943394793,a5,,-9.61618292733975,0
9.0,,-1d,4.2118298147629805,135.0,7.324425677262959,J,80.0,0,207.7057255710815,0.0,164.29063123975166,n,1.0,172.0,0.0,M,4.417357621434126,a8,,-10.002005380036888,0
1.0,a,150d,4.762524615507719,453.0,6.02186650605042,G,170.0,1,285.120184218829,2.0,452.44918650375524,n,2.0,329.0,0.0,D,3.0365199459998484,a4,A,51.81435488340132,0
1.0,a,182d,13.138175280892867,11115.0,7.789320970104685,B,230.0,0,316.63631637062485,3.0,75.29860240207422,n,0.0,291.0,0.0,S,3.8117778420519794,a4,B,26.459630973074397,1
5.0,unknown,-1d,-1.2419404660190114,5888.0,7.31273232434425,A,260.0,1,328.6028910746849,0.0,465.5744290667863,n,2.0,,0.0,M,3.9481458276501775,a5,,15.937362927241171,0
2.0,a,-1d,-0.3635311907912009,75.0,6.1327746145454,B,50.0,1,162.49157971849593,0.0,235.7471001020673,y,3.0,233.0,0.0,S,2.740113616764002,a5,,12.228472905298412,0
3.0,unknown,-1d,7.287385477198936,2720.0,6.085711043402316,D,260.0,1,324.7710844357352,0.0,116.95369627850486,n,1.0,147.0,0.0,M,3.1091708674813785,a5,,1.510372165350887,0
1.0,a,-1d,7.620465330823159,854.0,5.7399335011906025,D,290.0,1,336.7508479298426,0.0,265.04707918343564,y,2.0,,0.0,M,3.1091708674813785,a1,,53.61825879283816,0
1.0,a,-1d,0.5737400788225997,7357.0,7.682557492446702,I,50.0,0,160.48590270211463,0.0,15.867662025299524,n,2.0,604.0,0.0,M,4.746139593241417,a2,,49.19497497239226,0
6.0,a,-1d,4.481293321479045,9622.0,8.139468664650066,I,120.0,0,247.97992988135243,0.0,226.98667811497052,n,1.0,787.0,0.0,M,4.1506672282821615,a8,,-0.5800151449295932,0
2.0,unknown,-1d,1.2707391799119843,0.0,7.42998382771433,C,140.0,0,264.93477711847095,0.0,64.22641510523178,n,2.0,211.0,0.0,M,3.8801053521768116,a5,,57.46263391205704,0
1.0,a,-1d,1.5389534097898658,3688.0,7.626390218722757,D,170.0,1,286.1640330311073,0.0,365.6018859726215,n,1.0,422.0,0.0,S,4.1506672282821615,a4,,10.818637746825196,0
8.0,a,-1d,10.833397572232638,726.0,7.852113917654918,F,270.0,1,332.08285240243134,0.0,445.43783994235395,n,2.0,,0.0,S,4.351014240402403,,,41.32137144100635,1
1.0,unknown,-1d,6.182693092948387,0.0,6.799772075037573,F,160.0,1,278.934632519714,0.0,397.5007894657469,y,2.0,159.0,0.0,M,3.8801053521768116,a5,,35.07793244633214,0
1.0,a,-1d,10.51994220498608,945.0,6.272339974508515,A,240.0,1,318.8232109670174,0.0,281.2479237356922,n,3.0,188.0,0.0,S,3.252971145271897,a7,,32.53331190054958,0
3.0,a,340d,5.564552916206674,181.0,6.528738070938618,G,200.0,1,301.855415742651,2.0,324.66874835702265,n,1.0,93.0,0.0,S,2.96332622471397,a4,C,14.79487714559642,0
2.0,a,-1d,6.14609516417439,249.0,5.8831891644518635,G,160.0,1,278.2969065710992,0.0,298.79092284977344,n,2.0,346.0,0.0,M,2.8151643499924854,a7,,19.8837371631275,0
2.0,a,-1d,6.8248348323155,102.0,5.320378701373764,F,290.0,1,337.22398206469995,0.0,303.47701153455995,n,2.0,123.0,0.0,M,2.6643538144468497,a1,,-4.037499014005736,0
1.0,a,-1d,1.8135048637439652,3136.0,5.71767239903939,D,190.0,1,295.7079855471375,0.0,484.4699182534141,n,1.0,,0.0,M,3.0365199459998484,a11,,36.64493993124314,1
1.0,unknown,111d,6.078280284061639,8106.0,7.015274428327688,A,170.0,0,286.7660946421557,3.0,246.47285801428558,n,3.0,125.0,0.0,S,4.1506672282821615,a11,A,28.518430631166797,0
6.0,a,-1d,4.592429621866933,236.0,6.628852965931627,D,250.0,0,323.50440105307285,0.0,343.29555495183286,n,2.0,438.0,0.0,M,3.394954395913458,a7,,56.82059639095014,0
1.0,a,179d,3.0892839497244626,3145.0,5.157992570475759,D,250.0,0,322.0308659336814,2.0,288.4982661008228,n,2.0,374.0,0.0,S,2.6643538144468497,a6,B,21.23388049994486,1
1.0,a,148d,4.337048318911273,853.0,5.446102305688285,B,290.0,0,336.91257152899306,1.0,343.2013321573111,n,2.0,279.0,0.0,S,2.8895541009234194,a10,A,43.81020723398574,1
1.0,a,-1d,1.5572781196970356,1233.0,6.166207873161461,D,140.0,1,265.8324087834101,0.0,610.408075887396,n,2.0,,0.0,M,3.1091708674813785,a5,,27.10025997805375,0
3.0,a,353d,5.389482184355976,37.0,6.3673937929154345,D,110.0,1,243.05192037771207,1.0,307.2523551431778,n,2.0,138.0,0.0,M,2.8151643499924854,a5,C,48.24807763035338,0
2.0,a,-1d,0.5876380150274565,2126.0,6.835039144708312,G,50.0,0,160.93266134020297,0.0,65.87299539492989,n,2.0,92.0,0.0,M,3.8117778420519794,a8,,47.05176112909234,0
1.0,b,57d,4.013371316693218,519.0,9.413962939792937,E,160.0,0,276.8949047337094,1.0,425.5768156638142,n,0.0,,0.0,M,5.772477467304662,a10,A,72.80137453487268,1
1.0,a,-1d,5.794782048669399,0.0,6.187735361550197,A,60.0,1,179.66049349828657,0.0,294.37701235062286,n,2.0,495.0,0.0,S,3.252971145271897,a5,,18.786378756059676,0
2.0,a,-1d,5.654144864686232,3620.0,7.238358241984621,F,40.0,0,138.5755064651381,0.0,267.69412262104544,n,2.0,346.0,0.0,M,4.217677943394793,a5,,22.104913909105786,0
2.0,a,-1d,4.215930641629882,5193.0,7.737338295120199,A,230.0,0,314.6808957458501,0.0,224.29401487153527,n,2.0,477.0,0.0,M,4.417357621434126,a4,,21.956183194125202,0
1.0,a,-1d,12.053263364886803,223.0,7.315133976272173,F,220.0,1,310.2161044968712,0.0,306.8162037766364,y,2.0,534.0,0.0,D,4.483495507528957,a7,,15.177373346466824,0
4.0,unknown,-1d,4.2040897570669,-413.0,7.061837086480137,D,290.0,1,339.49526638048366,0.0,372.91566826824345,n,1.0,331.0,0.0,D,4.351014240402403,a5,,-0.9147202979862641,0
3.0,unknown,-1d,4.403110144379988,75.0,7.16076874752461,D,160.0,0,278.91340612932663,0.0,483.37804966852906,n,1.0,107.0,0.0,M,3.8801053521768116,a5,,31.639005617035835,0
1.0,a,351d,6.821567350247117,-473.0,7.963399173667132,D,140.0,1,267.114901410309,2.0,364.5317850886661,n,0.0,239.0,0.0,D,4.549435581424597,a5,A,51.88434704657924,0
3.0,unknown,-1d,5.270466574557412,363.0,6.3124624971406496,D,80.0,1,209.6168173051067,0.0,316.07736061928676,n,2.0,183.0,0.0,S,3.6742067037246153,a5,,29.709262979211665,0
1.0,a,-1d,7.950105611522476,0.0,8.223863480954495,F,290.0,0,337.13704967666655,0.0,639.7594559565271,n,3.0,137.0,0.0,S,4.083415334283366,a1,,17.55802466483252,0
1.0,a,-1d,-3.129291722594165,3274.0,6.280690295465014,I,160.0,1,277.4626537831356,0.0,559.7528175120519,n,0.0,137.0,0.0,S,3.7431497879352045,a2,,15.1640124635205,0
10.0,unknown,-1d,2.13142338446907,-871.0,8.058310071769178,A,200.0,0,302.45339274586314,0.0,737.8079902917873,n,3.0,214.0,0.0,M,4.746139593241417,a5,,56.933442817918475,0
2.0,a,186d,1.6958537314544628,431.0,7.224860852464694,B,260.0,0,326.2333212716181,3.0,782.432493729915,n,3.0,128.0,0.0,S,3.6742067037246153,a4,B,1.2454871394570581,0
4.0,a,-1d,2.260353444065536,524.0,5.493116560633534,H,210.0,1,305.34520399274265,0.0,461.0691178813938,n,2.0,484.0,0.0,M,3.252971145271897,,,44.66828319270155,0
1.0,b,-1d,2.826193190665662,1965.0,6.125727787847166,I,40.0,0,140.26658745256987,0.0,144.19630896638614,n,2.0,714.0,0.0,S,3.181311402564534,a5,,35.75808016153973,1
1.0,a,-1d,6.172707087229754,1836.0,6.728808046514013,G,150.0,1,270.9147845622424,0.0,172.01699036257224,y,2.0,139.0,0.0,M,3.6742067037246153,a4,,27.617485017506517,0
4.0,a,-1d,8.466589002784964,2022.0,5.586333533543657,G,230.0,0,316.0859723066786,0.0,188.57677348550249,n,0.0,159.0,0.0,S,2.432252127971081,a4,,40.08763374978777,1
2.0,a,-1d,6.8185174144242415,588.0,8.039906621152369,J,40.0,0,138.63418149035888,0.0,490.81999969165133,y,1.0,,0.0,M,4.811357228081344,a2,,-14.07131964542151,0
1.0,a,-1d,9.89973359133476,16935.0,5.91343733305728,A,280.0,0,334.43273922478033,0.0,306.2095394164856,n,3.0,108.0,0.0,S,2.8895541009234194,a10,,0.9111163620447869,0
2.0,a,-1d,6.037745918073062,347.0,7.288287149192354,F,110.0,0,240.5918544193826,0.0,196.44320276866256,n,2.0,217.0,0.0,M,4.417357621434126,a8,,21.28186871720779,0
3.0,unknown,-1d,0.6448383067792438,7561.0,7.758361394465401,D,60.0,0,180.6722854030402,0.0,101.37478143285352,n,0.0,685.0,0.0,M,4.615185102906929,a6,,5.494259078561253,1
1.0,a,-1d,5.411812458395504,1761.0,5.129298400444705,F,140.0,1,265.9577798472089,0.0,290.41617740977335,y,2.0,175.0,0.0,M,2.8151643499924854,a5,,39.53375615628862,0
8.0,a,-1d,-0.6984253383047636,4495.0,7.3760262793767515,A,70.0,0,196.1002189943956,0.0,67.42505859671266,n,3.0,156.0,0.0,M,4.083415334283366,a8,,35.44348960203753,0
2.0,unknown,-1d,3.154517168983081,105.0,6.053086153238815,D,80.0,1,209.2148099760119,0.0,47.65829754789634,n,1.0,369.0,0.0,M,3.252971145271897,a5,,41.39406315931101,0
6.0,a,-1d,5.445680096443426,638.0,5.866721519712343,C,140.0,0,265.2417717553697,0.0,131.65326128239653,n,2.0,,0.0,S,2.8895541009234194,a7,,49.03232416502173,0
1.0,a,430d,0.5961622437776399,171.0,6.53565247789038,F,110.0,1,240.02992842465403,1.0,305.5901845500691,y,2.0,251.0,0.0,M,4.015911886938387,a10,A,39.28627152834069,0
2.0,a,-1d,0.15487895732344392,282.0,7.861083171027137,,30.0,0,109.34930592299048,0.0,161.83452002049344,n,1.0,301.0,0.0,M,4.876409691058734,a2,,32.9998488242327,0
2.0,unknown,-1d,9.459241914468208,-408.0,,G,230.0,1,315.14220422545645,0.0,5.079034040561069,n,2.0,253.0,0.0,S,3.0365199459998484,a5,,26.561287264405273,0
1.0,a,-1d,7.7379035756865395,364.0,8.26096491589589,C,300.0,1,342.73459042935804,0.0,436.50653136576614,n,3.0,168.0,0.0,M,4.811357228081344,a1,,36.89440825941457,0
1.0,unknown,-1d,2.250659607024537,406.0,6.7952397765012265,A,70.0,1,194.0907399680607,0.0,11.619620807160842,n,3.0,68.0,0.0,S,3.535312025627581,a5,,-7.015690709847796,0
1.0,a,268d,7.063171830157003,1277.0,7.704521549298146,A,170.0,1,284.6488216266359,4.0,293.617729611926,n,3.0,77.0,0.0,S,3.8801053521768116,a4,C,21.12404528448472,0
1.0,a,-1d,-1.3519582172447215,132.0,6.2089461281402265,F,170.0,0,282.6042323166499,0.0,345.87285067687367,n,2.0,220.0,0.0,M,3.8117778420519794,a3,,29.43051963310817,1
4.0,unknown,-1d,4.851425245457985,124.0,5.840100965986324,D,150.0,1,273.83969095509514,0.0,1.7139684133907735,n,1.0,,0.0,M,2.8895541009234194,a5,,48.99299077810858,0
1.0,a,-1d,7.9041667891975305,-220.0,5.028445873890085,D,80.0,0,210.3287449125294,0.0,0.9341061443072505,n,2.0,152.0,1.0,S,2.5104865693712224,a7,,-8.258146205350002,0
8.0,a,-1d,1.2386892759593118,553.0,6.740848640456243,D,120.0,0,248.26558162559888,0.0,60.327510453306914,n,2.0,645.0,0.0,M,4.217677943394793,a8,,19.448020846819993,1
7.0,unknown,-1d,11.937537652230354,1484.0,5.706105274086389,D,300.0,1,340.6015934549737,0.0,798.196409887156,n,2.0,,0.0,M,3.0365199459998484,a5,,50.73177385595446,0
1.0,b,-1d,-1.5301580718060837,0.0,6.649213546356937,A,50.0,0,163.88837360187793,0.0,462.077452727174,n,3.0,109.0,0.0,S,3.1091708674813785,a6,,20.502109621434272,0
1.0,unknown,-1d,2.485642719630607,4325.0,6.272844507118898,B,60.0,1,181.26799713536272,0.0,384.57731576912767,n,3.0,87.0,0.0,S,3.4653256442924363,a5,,-1.2680769626209738,0
2.0,unknown,-1d,0.26073669231647423,884.0,6.301962682309552,F,50.0,1,164.15460188930666,0.0,324.4614623137045,n,2.0,57.0,0.0,M,3.4653256442924363,a6,,2.1420094184305256,0
16.0,a,-1d,10.109297426836012,6264.0,7.61252899621538,F,220.0,0,312.68524959179194,0.0,753.9936941674843,n,2.0,353.0,0.0,M,4.876409691058734,a8,,35.67251855165442,0
2.0,a,353d,9.29958581527612,-566.0,6.85140515017207,D,140.0,1,265.33060357919203,2.0,175.6283431365439,n,2.0,151.0,0.0,D,3.252971145271897,a5,A,45.86679777033393,0
1.0,a,111d,0.9412093775905275,830.0,6.958764692651902,H,190.0,0,296.26588821559636,2.0,91.75279978658209,n,2.0,180.0,0.0,M,3.9481458276501775,a11,A,10.51119838004887,0
2.0,a,-1d,9.20075008203567,6200.0,6.534052147856212,A,290.0,0,337.2847392947726,0.0,615.2084559790386,n,3.0,,0.0,D,3.9481458276501775,a7,,40.08827290341053,0
2.0,a,181d,10.37803652443758,323.0,7.575903231304345,C,280.0,0,333.1028402419994,2.0,581.3269170507892,n,0.0,332.0,0.0,S,3.8801053521768116,a7,A,7.003550541426968,1
1.0,a,-1d,6.4675206132159575,1165.0,5.833473611217931,D,200.0,1,300.602215318965,0.0,314.8765811974144,n,2.0,354.0,0.0,M,3.535312025627581,a4,,44.17044070919752,0
13.0,a,-1d,-0.35154015772578484,1045.0,6.594634901291801,D,90.0,1,221.56073088986815,0.0,421.9291757894262,y,2.0,,0.0,M,3.535312025627581,a7,,27.71531805908422,0
5.0,unknown,-1d,8.483169955998775,247.0,6.626354586179509,A,210.0,0,307.55466235550693,0.0,263.09076689730415,n,3.0,,0.0,S,3.3241771880311717,a5,,49.23425162397505,0
5.0,unknown,-1d,5.950603476835621,495.0,6.854203769556874,I,160.0,1,278.2752684055076,0.0,83.55602064064757,n,2.0,40.0,0.0,D,4.217677943394793,a5,,41.77476485488633,0
1.0,a,339d,0.5393514858137403,922.0,5.784958834964001,D,70.0,1,195.68308648715544,1.0,401.50150566144646,n,2.0,226.0,0.0,M,2.740113616764002,a5,C,28.093718674191074,0
7.0,a,355d,0.5416783277436612,876.0,6.081207664979145,B,130.0,1,258.77812935849335,4.0,408.68294695502556,n,3.0,5.0,0.0,S,3.4653256442924363,a5,A,19.96274491834872,0
4.0,a,-1d,3.7611843940761727,404.0,7.5525529018883955,A,200.0,0,302.4350282884299,0.0,218.0188074028464,n,3.0,329.0,0.0,M,4.483495507528957,a8,,24.235903835719043,0
1.0,unknown,-1d,-0.05064147001101382,3073.0,7.922336572429094,J,120.0,0,249.43444002037663,0.0,168.26258442515865,n,1.0,,0.0,M,4.351014240402403,a6,,21.298853141558787,0
3.0,a,-1d,2.590423893247819,84.0,7.348368392580134,B,80.0,1,207.19467928273602,0.0,220.41196290994554,n,2.0,119.0,0.0,M,3.604933030063298,a8,,16.70328081773969,0
1.0,a,92d,7.874419991475026,65.0,8.142420723581655,B,250.0,0,322.4301969056378,2.0,329.556882407296,n,2.0,,0.0,M,4.483495507528957,a11,A,-4.575995533033868,0
2.0,a,-1d,7.693683915144689,556.0,6.139911296828131,A,200.0,1,302.3926973193896,0.0,109.58941963595798,n,3.0,143.0,0.0,S,3.181311402564534,a4,,60.618903323078584,0
3.0,a,-1d,7.113816142107744,1288.0,7.596753683727993,A,280.0,0,333.54394548829936,0.0,355.42557531263196,n,3.0,515.0,0.0,D,4.549435581424597,a1,,29.027004550577427,0
1.0,unknown,-1d,0.4449884354835798,445.0,7.096352614990538,F,50.0,1,162.20228906663672,0.0,101.76729853384323,n,2.0,,0.0,M,3.7431497879352045,a5,,20.836878714994615,0
4.0,a,-1d,5.47437126451114,2851.0,6.8623150922115235,A,150.0,1,270.65525417412164,0.0,202.62918329233491,y,3.0,77.0,0.0,M,4.015911886938387,a5,,25.469813865741756,0
3.0,a,349d,1.9705235786225408,-361.0,6.835898385643786,G,120.0,1,250.26525253823962,3.0,225.52856049618782,n,2.0,1062.0,0.0,D,4.1506672282821615,a5,C,66.05840853212023,1
6.0,a,275d,3.749126756792863,627.0,6.586019322936083,F,60.0,1,180.465322145967,2.0,150.1678837924208,n,2.0,298.0,0.0,D,3.252971145271897,a2,A,19.54900960598052,0
2.0,unknown,-1d,2.326064482759331,-474.0,5.989416044019851,F,120.0,1,248.9186429343483,0.0,383.8530467886087,n,2.0,215.0,0.0,M,2.96332622471397,a5,,45.606114366872674,0
8.0,unknown,-1d,1.1435304653326062,1.0,5.6052312932750015,B,20.0,1,72.46926542528921,0.0,118.17596188759175,n,2.0,261.0,0.0,S,2.6643538144468497,a6,,33.5834276338731,0
2.0,a,178d,8.022179812234647,1996.0,6.2981511564072274,C,150.0,1,271.89727082682356,1.0,388.4753971104498,n,2.0,72.0,0.0,M,3.1091708674813785,a5,A,42.33189324630925,0
1.0,unknown,-1d,5.643007032749563,429.0,6.471742247064796,D,130.0,1,258.9401287594716,0.0,89.52944377349858,n,2.0,244.0,0.0,M,3.6742067037246153,a5,,18.458535408479968,0
12.0,a,-1d,2.356234246255743,1099.0,5.16811214630995,F,20.0,0,71.46073157660669,0.0,313.8391230688461,n,2.0,,0.0,S,2.5104865693712224,a3,,12.690493264317853,0
3.0,a,439d,3.5446688803193034,4539.0,5.791662618906965,A,130.0,0,257.33739103855464,1.0,392.77999499942223,n,3.0,256.0,0.0,M,3.604933030063298,a7,A,17.923071633767748,1
3.0,unknown,-1d,3.790635830367094,620.0,5.33592848812598,F,260.0,1,328.01710810420997,0.0,110.8638223159384,n,2.0,,0.0,S,3.0365199459998484,a5,,27.733998148325597,1
2.0,unknown,-1d,0.8701243092968631,374.0,7.151543768997867,G,10.0,0,1.4156165011471282,0.0,103.2005462517423,y,1.0,420.0,0.0,M,4.811357228081344,a7,,62.64499824565878,0
1.0,a,-1d,-4.126772896992845,483.0,5.191326877313984,F,30.0,0,112.60843853378135,0.0,66.86764301255354,y,2.0,189.0,0.0,S,2.5104865693712224,a2,,6.936997930285326,1
2.0,unknown,-1d,1.8509996762447471,0.0,5.83596050754317,B,40.0,1,138.98017243370364,0.0,475.05297626083376,n,3.0,67.0,0.0,M,2.96332622471397,a6,,49.73454330532607,0
2.0,a,351d,4.388534640018879,3672.0,5.193220059831095,F,150.0,1,272.25485134861776,5.0,484.4198726760734,n,3.0,157.0,0.0,S,2.6643538144468497,a5,A,17.869702575814692,0
2.0,unknown,-1d,4.730736075206805,0.0,7.42829438953919,B,300.0,1,341.3893954366489,0.0,193.8974169077154,y,2.0,,0.0,M,4.746139593241417,a5,,14.525031456695242,0
1.0,a,-1d,7.2362594170869965,120.0,4.508312913493617,F,180.0,1,289.841631663756,0.0,305.85617206925036,n,2.0,145.0,0.0,S,2.432252127971081,a5,,26.385171938916486,0
1.0,unknown,-1d,1.9396820821168568,102.0,6.462652305371224,D,200.0,1,300.48401193182593,0.0,6.068862678508495,n,1.0,,0.0,M,3.252971145271897,a5,,32.59985817010875,1
2.0,b,-1d,6.8660936145616605,0.0,7.3032284452007215,A,180.0,1,290.62228447819115,0.0,644.945268605485,n,3.0,32.0,0.0,D,4.217677943394793,a11,,29.35949719573013,0
2.0,,-1d,-1.967179858994455,471.0,6.106665712863884,F,20.0,1,72.16631319669294,0.0,97.44858681081591,n,2.0,214.0,0.0,M,3.1091708674813785,a6,,43.6677324410306,0
12.0,unknown,-1d,5.852004411994645,137.0,5.444791232993653,A,200.0,1,298.7817546459108,0.0,155.71922601275526,n,1.0,13.0,0.0,D,3.0365199459998484,a5,,20.494326692688087,0
3.0,unknown,-1d,-1.0367107385357195,147.0,7.130429375638474,B,60.0,0,180.42992391519365,0.0,440.41370163856544,n,2.0,142.0,0.0,M,4.1506672282821615,a5,,19.790503661663223,0
3.0,a,-1d,1.2623561901624685,258.0,7.819706120961961,B,30.0,0,111.53399651083384,0.0,11.81458862855736,n,2.0,294.0,0.0,D,4.549435581424597,a2,,60.57169309008035,0
2.0,a,-1d,4.014377568921793,213.0,7.696240938073172,H,140.0,1,265.44367751272017,0.0,297.42484561782175,n,2.0,164.0,0.0,M,4.417357621434126,a5,,23.734169941487654,0
2.0,unknown,-1d,4.457543231664057,122.0,5.7573554873437836,G,,1,247.9499832670177,0.0,255.5523848442338,n,2.0,501.0,0.0,S,2.8895541009234194,a5,,15.302514283701882,0
2.0,a,-1d,-3.184748899214055,749.0,5.925654781778701,G,30.0,1,109.78100912329336,0.0,296.0094918611748,n,2.0,121.0,0.0,M,3.394954395913458,a4,,33.58717636468073,0
1.0,a,-1d,1.4473856005540355,3160.0,5.663757178515662,B,130.0,1,257.2036404216286,0.0,379.2464182620863,n,3.0,726.0,0.0,M,3.181311402564534,a8,,-7.792138023983062,0
1.0,a,-1d,9.170430050018634,1946.0,7.26433560793677,D,160.0,0,277.75425115168406,0.0,410.0934605061613,n,2.0,486.0,0.0,M,4.217677943394793,a7,,7.582972059920923,1
1.0,a,212d,5.167633921532227,381.0,7.002144384639363,F,50.0,0,161.9508564241583,2.0,67.41880025642789,n,2.0,,0.0,D,4.284457225237858,a2,C,19.334518285454035,0
